"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000290696",1.62000681955666,2.75241478413791,1.02912241515596,15.1940855534843,0.000501933570483935,0.00822129771026147,"POM121L9P"
"ENSG00000290831",1.16554817036151,2.75189699479461,1.27389871834036,10.7311576150184,0.00467475367481318,0.0337318046711757,"NSUN5P2"
"ENSG00000204560",1.76383891205485,2.75113230087865,0.807723089646847,9.43612870665055,0.00893245189630739,0.0494305714719695,"DHX16"
"ENSG00000251562",9.37105871571998,2.75020930721478,0.861623745465205,14.2470748513814,0.00080591085308253,0.0111513458370153,"MALAT1"
"ENSG00000109189",2.5576819360376,2.74978035398647,1.19289690378096,9.56201848127307,0.00838752965865337,0.0477146381841645,"USP46"
"ENSG00000269292",83.6809186984998,2.74927077622175,0.645999424518548,13.7035953130187,0.00105755286631162,0.0134119224396945,NA
"ENSG00000178852",7.91553017087331,2.74859670245576,0.932285919458546,17.0036618422752,0.000203096175305629,0.00452541393970112,"EFCAB13"
"ENSG00000266998",1.36564774332213,2.74846779502887,1.02284886490839,10.3327289339925,0.00570527286909837,0.0381828591746095,NA
"ENSG00000110619",2.61109769978391,2.74544480450726,0.747916229679627,11.3164875484294,0.00348863835794539,0.0282240042407002,"CARS1"
"ENSG00000204104",2.83711737887697,2.7451314343417,0.909959225090452,11.2055651892879,0.00368758836341266,0.0290035959526813,"TRAF3IP1"
"ENSG00000085662",1.24596091925647,2.74438238457296,0.982128685731205,11.2924115043302,0.00353088845701563,0.0283359126978005,"AKR1B1"
"ENSG00000163738",7.14987770959341,2.74033028395273,0.628293608914951,16.9308609459362,0.000210625165106805,0.00462853152081813,"MTHFD2L"
"ENSG00000099219",5.12977421265227,2.73871087754099,0.915747512439144,10.3302005129269,0.00571249009623809,0.0381965913643682,"ERMP1"
"ENSG00000138095",10.8746201097539,2.73795951544237,0.78263044805001,21.4684691780229,2.17861831620456e-05,0.000853660055900543,"LRPPRC"
"ENSG00000249661",2.89844267103459,2.73623298710475,1.11376294196746,13.550094561401,0.00114191650806084,0.0140117425753318,NA
"ENSG00000121764",3.7721984873542,2.73607524371738,0.939851511504885,10.3653069150041,0.00561309253398676,0.0378172627902131,"HCRTR1"
"ENSG00000119596",9.17069084609092,2.73562130743246,0.73342791689647,12.0847282525849,0.00237593525770782,0.0220510012224959,"YLPM1"
"ENSG00000101901",1.36260517108208,2.73531436836828,0.841179184477255,13.0768927400636,0.00144673444387318,0.0162087087904163,"ALG13"
"ENSG00000134697",1.14080020895065,2.73311459875925,0.940547639698348,10.0047200791113,0.00672206392735451,0.0417690771435226,"GNL2"
"ENSG00000242086",7.47101058271115,2.73213270252778,0.772297127068866,18.25338938009,0.00010872435955027,0.00285294150043588,"SDHAP2"
"ENSG00000148219",3.79203855754319,2.73111229370702,0.791334482248813,20.8531892472438,2.96338098557028e-05,0.00105966764308766,"ASTN2"
"ENSG00000171552",32.8738672129622,2.73044349448349,1.04648218111606,51.4707509751329,6.6568448653722e-12,5.90018349900823e-09,"BCL2L1"
"ENSG00000137492",1.85658936923813,2.72684537788087,0.822069418504136,16.0911975183872,0.000320509462072066,0.00612384186574579,"THAP12"
"ENSG00000228395",6.06460165750066,2.72677571557441,0.807532267599907,18.9528295528204,7.66382103152991e-05,0.00224346056398217,NA
"ENSG00000287576",17.1527977141191,2.72657345340285,1.09899568921262,37.6621551058125,6.6338696001622e-09,1.13802963011815e-06,NA
"ENSG00000240694",1.79072371837695,2.72268315692277,0.757063544339663,10.7729633555811,0.00457805209638555,0.0333203663986018,"PNMA2"
"ENSG00000285082",9.05486251133872,2.7221899625795,0.564670135934048,25.5958172296819,2.76655245269351e-06,0.000164080214982425,NA
"ENSG00000263366",2.53262139795782,2.72179226990453,1.23504107475379,10.2318035891686,0.00600056411753606,0.0392831349738081,NA
"ENSG00000114270",5.41846655524575,2.71990392815824,0.633956093005937,17.7684665852464,0.000138556372619695,0.00340605295650941,"COL7A1"
"ENSG00000157110",3.3816001251344,2.71981247027178,0.882588689133754,10.5786887016044,0.00504506696966304,0.0353617745497764,"RBPMS"
"ENSG00000182827",16.7703981770384,2.7167734488823,1.0245630770309,48.6138801162431,2.77734647037977e-11,1.64110316994218e-08,"ACBD3"
"ENSG00000103034",2.88685016412065,2.71593834925222,0.701352316595235,12.4702013171693,0.00195943197075033,0.0196115292731184,"NDRG4"
"ENSG00000155511",1.54641254545164,2.71513031185095,1.07441673088048,15.5621060863494,0.000417572221429109,0.00732887483023103,"GRIA1"
"ENSG00000147251",18.1487127022445,2.71504416335648,1.2827169262125,19.3427097477584,6.30643531800397e-05,0.00193859092607775,"DOCK11"
"ENSG00000184524",3.60131848749149,2.7145870768064,0.805013398415885,15.5449184161021,0.000421176232208628,0.00734365640290322,"CEND1"
"ENSG00000261609",6.97324283228046,2.71422341079934,0.885179345058713,14.4282285885773,0.000736122292839684,0.0105422756373109,"GAN"
"ENSG00000274993",4.14256114687109,2.71358982968095,0.947748312701655,22.6259349290765,1.22135146084916e-05,0.000541262255732985,NA
"ENSG00000196876",11.2569613770419,2.71327139663383,0.706525787049362,24.2174503704767,5.5112164643436e-06,0.000287339697621365,"SCN8A"
"ENSG00000174738",2.58582251881649,2.71132310620085,1.21734605426074,12.2684074943447,0.00216745036945063,0.0208184847647293,"NR1D2"
"ENSG00000079308",5.712801696449,2.71000565239334,0.74046992419048,12.2946083717194,0.00213924099978005,0.0206796041118379,"TNS1"
"ENSG00000235560",0.9702467135641,2.70918142428413,1.02031809937189,9.91576984038429,0.00702777643208907,0.0428529067796854,"ZNF747-DT"
"ENSG00000145604",6.24862547817045,2.70796935406215,1.01223319225328,10.5909845456345,0.00501414544034324,0.0352403860595754,"SKP2"
"ENSG00000163659",1.23363507577705,2.70791756862802,0.868401653982315,10.320768733307,0.00573949319183902,0.0383129181517153,"TIPARP"
"ENSG00000145348",2.89593792805199,2.70641893500675,1.08977426217239,18.7066250122155,8.66778222086879e-05,0.00243890295505716,"TBCK"
"ENSG00000103507",2.19887386004015,2.7045144444033,0.71179183758996,17.81202133075,0.000135571597091519,0.00336377800932829,"BCKDK"
"ENSG00000125347",7.61749282476648,2.70291553079351,0.769451048363299,10.6409473174569,0.00489043677849558,0.0347691748503202,"IRF1"
"ENSG00000010671",17.6152224047315,2.70257002738941,1.02923148997093,37.9894531941989,5.63242028110337e-09,1.00965879960363e-06,"BTK"
"ENSG00000117335",2.60923902706497,2.70198613539305,1.20178956978654,10.3619321398131,0.00562257199221187,0.0378491618412439,"CD46"
"ENSG00000272973",2.42879084219535,2.69945614360289,0.743088340627633,15.0542987530391,0.000538270478218577,0.00862205543122407,NA
"ENSG00000285331",1.25999213891613,2.69827214234391,0.982237779158034,10.0890234053038,0.0064446064799217,0.0407843124873743,"TCF12-DT"
"ENSG00000163479",19.3508996124504,2.6980904055903,1.33909057300876,22.274022113759,1.45632247901493e-05,0.000622899968638181,"SSR2"
"ENSG00000111665",1.7115552167055,2.69708377349462,0.89335758931807,12.9443255707669,0.00154587871090613,0.0168924307902715,"CDCA3"
"ENSG00000171365",3.27153558479558,2.696944466377,1.0458371810732,9.57590932887126,0.00832947654565093,0.0475100191184834,"CLCN5"
"ENSG00000112473",3.96679520991316,2.69603420827698,0.718947997938488,11.3165651242001,0.003488503043665,0.0282240042407002,"SLC39A7"
"ENSG00000044446",1.89356572767052,2.69529156918599,0.804345253405756,12.8840535597559,0.00159317439234984,0.0172027729078298,"PHKA2"
"ENSG00000167863",6.06713438989539,2.69196560394236,0.682664366842571,20.5695315949469,3.41493912637143e-05,0.00120269180622803,"ATP5PD"
"ENSG00000256269",1.82922314338722,2.69073792174223,0.806519185426592,15.9349045740034,0.000346560799566811,0.00648186517736097,"HMBS"
"ENSG00000103494",3.85769608342484,2.68968651398567,0.870005604314822,14.4459927088345,0.000729612961303663,0.010507349398409,"RPGRIP1L"
"ENSG00000162714",2.53312142443394,2.68889147826405,0.818288372965301,13.6570779269672,0.00108243844495903,0.0136085287240948,"ZNF496"
"ENSG00000226026",2.00013832141036,2.68888881598251,1.22907988986547,10.7620056051117,0.00460320351045305,0.0334537871883876,"RWDD3-DT"
"ENSG00000163875",2.11244647277913,2.68846155750707,0.896025476584936,18.7551389750795,8.46005756044831e-05,0.00241306880971489,"MEAF6"
"ENSG00000230087",2.13266688520317,2.68783185299531,0.596390097766724,13.7683487449074,0.00102386113444567,0.0130572985922831,"LOC100418885"
"ENSG00000205352",1.11422676244172,2.68772554825928,1.2419451725299,9.59445235065547,0.00825260661398675,0.0473381311441069,"PRR13"
"ENSG00000142959",2.04661886720917,2.68765265687473,0.70201995918212,11.8092965563778,0.0027267406662594,0.0240743888154413,"BEST4"
"ENSG00000044115",3.90404518120158,2.6851352282501,0.854214527152773,11.2052529558658,0.00368816410251965,0.0290035959526813,"CTNNA1"
"ENSG00000007171",0.984013151027466,2.68437909766925,0.820573385548308,9.93244565116709,0.00696942310739977,0.0426833690040138,"NOS2"
"ENSG00000070731",1.95653064182138,2.6832408828958,0.975440040408499,10.9778414909165,0.00413230157372969,0.031244900145632,"ST6GALNAC2"
"ENSG00000085733",5.75613047644116,2.68280986133482,0.768483119087223,10.7400559490276,0.00465400111504384,0.0336541897408787,"CTTN"
"ENSG00000167676",5.75529097989272,2.68163896342856,0.854242022153283,16.1071020651876,0.000317970790685276,0.00609724278196261,"PLIN4"
"ENSG00000176444",1.979124228813,2.67895529853405,0.86346628016867,9.50228493049821,0.00864181658606807,0.0485112617287148,"CLK2"
"ENSG00000179965",4.35296488203977,2.67751898587323,0.768010066958591,11.1835801934633,0.00372834778429376,0.0292008151942183,"ZNF771"
"ENSG00000078487",3.36975492216343,2.67643125617074,0.996340978842727,14.0976499287181,0.000868428792801297,0.011751410483759,"ZCWPW1"
"ENSG00000203908",3.37525380301468,2.67517710711923,0.603826963493579,14.2492454608331,0.000805036668689102,0.0111489192814808,"KHDC3L"
"ENSG00000167208",20.0344510642711,2.67370897033166,0.704274788932286,52.0790104646657,4.91118807790247e-12,4.90741869655231e-09,"SNX20"
"ENSG00000111961",1.25125766015086,2.67370142916047,0.856399839909102,11.9402692262419,0.00255389760772517,0.0231900298427134,"SASH1"
"ENSG00000104660",3.79681249038609,2.67366647863811,1.07101057599926,10.5095276967261,0.00522257946705509,0.0361636427158841,"LEPROTL1"
"ENSG00000212719",9.49443838351146,2.67239327384235,0.644945250007004,14.0895635452111,0.00087194712478731,0.0117690731208602,"LINC02693"
"ENSG00000170633",3.67259024103202,2.67137501067916,1.04656615023942,9.58485225219886,0.00829231475627345,0.0474177740579164,"RNF34"
"ENSG00000170854",1.94382934305793,2.67087284135109,0.96846232740171,15.5993781107696,0.000409862403675137,0.00724809630424014,"RIOX2"
"ENSG00000169567",16.9766629033394,2.67071879991827,1.01186492494048,47.6889341129222,4.4104157812336e-11,2.28479909651935e-08,"HINT1"
"ENSG00000204682",2.9249982800541,2.6701398449911,1.02650222600354,14.2927444114088,0.000787716577754662,0.011014224611304,"MIR1915HG"
"ENSG00000075151",2.37290292058612,2.66947171064281,0.775626667922262,10.2782653807567,0.00586277234777493,0.0387872835045914,"EIF4G3"
"ENSG00000223731",2.13934427982121,2.66932771845059,1.0763295817684,16.2141232079819,0.00030140321528632,0.00587846808884835,"SUPT20HL1"
"ENSG00000018869",1.96281195029213,2.66883680177026,1.00095162439282,10.3063271646188,0.00578108682301891,0.03852608988072,"ZNF582"
"ENSG00000274810",1.50354400680999,2.66849448494827,0.791141083291642,16.653802931487,0.000241920483654116,0.0050807133174199,"NPHP3-ACAD11"
"ENSG00000152520",22.0988157574459,2.66588351659636,0.892016499266715,36.9069722404669,9.67726883867299e-09,1.51791866126805e-06,"PAN3"
"ENSG00000173517",2.8064791822341,2.66271464735589,0.781068111119121,12.4619515598112,0.0019675310823523,0.0196802450707515,"PEAK1"
"ENSG00000261824",25.9834959378902,2.66216161212136,1.00705411501264,18.6552484632613,8.89332711654225e-05,0.0024718491431588,"LINC00662"
"ENSG00000008283",2.39566856605813,2.65895807380128,0.659490703106784,15.5553019449732,0.000418995250894691,0.00733770607329737,"CYB561"
"ENSG00000137802",4.23751181008878,2.65884377889269,0.770829820780783,22.5287347233448,1.28217531881948e-05,0.000561973215286978,"MAPKBP1"
"ENSG00000117899",1.07944670029184,2.65763872085308,1.01541732848321,11.6704302641762,0.00292279440564662,0.0251331165975364,"MESD"
"ENSG00000158636",4.01508406071368,2.6572334792831,1.00611970419167,9.46783270826683,0.00879197105456282,0.0490464952806779,"EMSY"
"ENSG00000003402",79.2468442109053,2.65693176442863,0.60933908982497,76.2664137199833,2.74763274485416e-17,4.38357328114033e-13,"CFLAR"
"ENSG00000286970",3.0412277597609,2.65594031457697,0.587808580987896,17.3789635576757,0.000168347244725531,0.00395221123397701,NA
"ENSG00000160741",2.75625142088195,2.65543648498617,0.71657343750327,9.44767271288424,0.00888104226712105,0.049265698306554,"CRTC2"
"ENSG00000115507",3.32453347505052,2.6550929460859,0.79323698536593,14.0998934754174,0.000867455158725953,0.0117482000019642,"OTX1"
"ENSG00000186212",1.608705748939,2.65376591121478,0.800674316749623,9.65340186786563,0.00801291283709049,0.0465373175838885,"SOWAHB"
"ENSG00000244040",2.02046831922698,2.65290816118805,1.06937722409022,14.8533440959537,0.00059516489998908,0.00918303753812938,"IL12A-AS1"
"ENSG00000106333",2.09851961087729,2.65087773255259,0.753843105682818,15.6174042283355,0.000406184887468054,0.0072003041051837,"PCOLCE"
"ENSG00000164715",5.92722198974356,2.65035012588755,0.578536499899054,17.1695517737546,0.000186930085214438,0.00426040368501593,"LMTK2"
"ENSG00000226715",3.93670270427303,2.6492084796043,0.592958590509234,15.8083693962711,0.00036919533230775,0.00676040152779449,"LINC01709"
"ENSG00000180537",4.67876200469751,2.64645209707325,1.68002149922947,14.8775623620639,0.000588001428273562,0.00909890861947275,"RNF182"
"ENSG00000279652",3.04660512146306,2.64353869094091,0.953624561061674,9.59208153268196,0.00826239512858149,0.0473398719203419,NA
"ENSG00000100836",2.27488837583643,2.64344561816471,0.706406245637252,14.6567543457022,0.000656638333456953,0.00980753789555482,"PABPN1"
"ENSG00000105778",6.47166152745305,2.64223661609327,0.586669993656509,21.4213163560023,2.23059259306136e-05,0.000865860686854038,"AVL9"
"ENSG00000168385",7.83386330806392,2.64188519575862,0.756900796484419,11.8654787452468,0.00265120938173468,0.0237625811664018,"SEPTIN2"
"ENSG00000171574",2.01516658160737,2.64184526422999,1.05552347426036,12.3367982645739,0.0020945864738254,0.0204635839579978,"ZNF584"
"ENSG00000188643",1.76350308535588,2.64026584138996,0.910412287181396,10.0734747863514,0.00649490410647477,0.0408917522157452,"S100A16"
"ENSG00000151687",8.94029960066492,2.63571833340527,1.13715363532565,22.0642613704017,1.61735933598566e-05,0.000686259331019021,"ANKAR"
"ENSG00000187942",4.86902907073871,2.63372183860954,0.76871227811365,13.6235567995602,0.00110073361386026,0.0137364889638067,"LDLRAD2"
"ENSG00000137094",2.57860163428968,2.63216263358061,0.778677182759553,10.4106155449891,0.00548736132212597,0.037140082620986,"DNAJB5"
"ENSG00000107140",2.28752622976343,2.63177458159914,0.697784162500316,12.6212711337133,0.00181687812465427,0.018773622798403,"TESK1"
"ENSG00000255408",2.13205088233205,2.6310412296315,0.909454984117084,13.1892299895997,0.00136771338612418,0.0156401179040254,"PCDHA3"
"ENSG00000270112",4.05274526503453,2.63001726517164,0.737128158297813,9.72644366143174,0.00772555332666788,0.0454594370483116,"ST8SIA5-DT"
"ENSG00000151240",3.94087761442462,2.62891496206529,0.692025387149322,14.0768704158201,0.000877498591362864,0.0118040577795979,"DIP2C"
"ENSG00000267221",6.00185820337334,2.62809430488319,0.961103155142227,20.9512646803253,2.82156903273717e-05,0.00102720704082023,"C17orf113"
"ENSG00000102900",5.00020211231062,2.62670583236419,0.940310900390275,15.0114067573037,0.000549938898991427,0.00874748274627042,"NUP93"
"ENSG00000140521",3.69192769784937,2.62460670668033,0.666900964762946,11.769055129477,0.00278216030552372,0.0243347508302223,"POLG"
"ENSG00000083635",16.5258957243655,2.62385456428423,1.64881360511504,20.5005605172212,3.53475929947931e-05,0.00122328741570267,"NUFIP1"
"ENSG00000284526",38.2077313487981,2.62360495895608,0.617573408855365,14.2086909069974,0.000821527247132703,0.0113022785231462,"LOC122455342"
"ENSG00000164615",2.59974331406781,2.62218718119168,1.00118244215041,9.51760175474391,0.00857588677423562,0.0483120401116367,"CAMLG"
"ENSG00000118495",4.54021885231647,2.62148083002348,0.559406987304213,19.5337268736048,5.73198577435098e-05,0.00179080794875491,"PLAGL1"
"ENSG00000126746",1.71191911436297,2.62143800106152,0.649899040802792,12.497497249941,0.00193287137044718,0.0194555393338261,"ZNF384"
"ENSG00000198589",8.17457587978374,2.62119656984412,0.595945468734248,21.1568346592782,2.54596088150937e-05,0.000953971872277607,"LRBA"
"ENSG00000161973",1.08114665160419,2.61738767964309,1.04713877439326,12.3059252485737,0.00212717041882772,0.0206428691374558,"CCDC42"
"ENSG00000167323",7.66211462797176,2.61675051275187,0.971167486724898,16.0849465169531,0.000321512781747004,0.00613566377989439,"STIM1"
"ENSG00000103657",5.98861718978579,2.61594725812364,0.797895649725755,13.4749765043301,0.00118562140176392,0.0142865587943668,"HERC1"
"ENSG00000157557",1.96813069640263,2.61504353275298,0.852925062370887,9.78077108777097,0.00751852319548353,0.0447177575110251,"ETS2"
"ENSG00000126215",5.7746215085273,2.61459648060114,0.75374620347624,11.0773031921044,0.00393182495379269,0.0302704856571025,"XRCC3"
"ENSG00000086619",4.56713523238587,2.61440107375664,0.924896793296243,10.3020350130662,0.00579350679574493,0.0385605370960845,"ERO1B"
"ENSG00000125772",2.97562471508863,2.61357933085072,1.16606657921471,15.678299919071,0.000394003817536038,0.00705492357460152,"GPCPD1"
"ENSG00000131196",7.48019403118015,2.61336030825864,0.638801762803373,15.7096036691808,0.000387884929961908,0.00702419542861779,"NFATC1"
"ENSG00000235298",43.7476786912763,2.61198586370775,0.719657710692972,10.1534701812813,0.00624024964218505,0.0402816632364334,NA
"ENSG00000122257",3.8643428230286,2.61159755159325,0.77249915842306,14.6070752129431,0.000673153206939653,0.00996241768415142,"RBBP6"
"ENSG00000089063",5.67190571544653,2.61024443237962,1.30511799683371,15.794115616328,0.00037183594532138,0.00678749504766282,"TMEM230"
"ENSG00000268218",3.15692142252175,2.61014961267303,0.993233988065827,9.88754553230507,0.00712765660020039,0.0431416058149589,NA
"ENSG00000120616",1.40516295278361,2.60681396810102,0.840159846575624,12.6686114062603,0.00177437735567408,0.0184673520320581,"EPC1"
"ENSG00000224743",4.59533894566697,2.60585585393749,1.32988650620504,9.72927836360662,0.00771461126146503,0.0454394814107946,"TEX26-AS1"
"ENSG00000205784",3.51330618942474,2.60577209376051,1.33913955643533,18.2644262174457,0.000108126025461216,0.00284191533806959,"ARRDC5"
"ENSG00000157601",4.69676919326196,2.60537608066925,0.776766015596076,12.7273417347714,0.00172303007359175,0.0180978303896009,"MX1"
"ENSG00000075234",1.53875550029025,2.6036517552474,0.840799695088869,15.6308410315996,0.000403465120729973,0.00716004731493437,"TTC38"
"ENSG00000276644",2.6706396445807,2.60331917311262,0.556634450664076,15.5222388616316,0.000425979459149723,0.00739507757483642,"DACH1"
"ENSG00000165868",5.18677667214845,2.60297670549172,0.813018520696202,20.8494124602757,2.96898230199438e-05,0.00105966764308766,"HSPA12A"
"ENSG00000137413",2.73402434349524,2.60210781632228,0.80605792464885,12.7829797568526,0.00167575766540058,0.0177781428584423,"TAF8"
"ENSG00000188738",6.16739668427721,2.60199900380274,0.939842372866349,15.1911273999305,0.000502676518074427,0.00822129771026147,"FSIP2"
"ENSG00000140470",3.87955014965498,2.60180409799656,0.724719973936228,10.4168553206337,0.0054702680487733,0.0370954365845295,"ADAMTS17"
"ENSG00000081248",2.08333250779043,2.60089666837529,0.814491028137752,11.8010919479912,0.0027379495613579,0.0241066486213598,"CACNA1S"
"ENSG00000064309",4.14194549423931,2.60079726147713,0.647264780123122,14.6415277913138,0.000661656581523711,0.00984707938584821,"CDON"
"ENSG00000112137",14.4155038969919,2.60077105523863,0.65644809933857,11.7891534747857,0.00275434190631475,0.0241903652974782,"PHACTR1"
"ENSG00000137409",11.4614382873069,2.60015714053895,0.659739610086609,18.5447325265169,9.39858552332997e-05,0.00257195597665877,"MTCH1"
"ENSG00000168439",2.10194486227212,2.59978827703898,0.796092464508976,12.4252096353698,0.00200401057728944,0.0198667294263121,"STIP1"
"ENSG00000149489",2.35157848505427,2.59940395875336,0.604283016969114,10.9634947859715,0.00416205060200748,0.0313657795486194,"ROM1"
"ENSG00000130038",3.17099049526398,2.59892680112339,0.881697203333765,9.63811746676299,0.00807438371119122,0.0467053680198425,"CRACR2A"
"ENSG00000161021",1.62389208789099,2.59836263238384,0.697713812822826,10.0154437298161,0.00668611784898386,0.0416355675888714,"MAML1"
"ENSG00000109099",2.13651052831252,2.59704323671695,0.912382657769805,10.5160637061735,0.00520553991052742,0.0361395604073553,"PMP22"
"ENSG00000106123",1.92735135761112,2.59690146816962,0.785792071635378,10.0392453840741,0.0066070191200074,0.0413204167152482,"EPHB6"
"ENSG00000127022",23.0774702719105,2.59667617686217,0.736219713566423,38.7208330159852,3.90731066917643e-09,7.60210175805375e-07,"CANX"
"ENSG00000136997",2.45621403566072,2.59239891534766,0.961440874548459,11.7821371609671,0.00276402153881139,0.0242558853851468,"MYC"
"ENSG00000141664",4.71017361223099,2.59215611119903,0.699183451084331,14.5532614658113,0.0006915115301352,0.0101587246333121,"ZCCHC2"
"ENSG00000198964",37.0496559385621,2.59210210510631,1.19862291455743,24.8525625290824,4.0117569737344e-06,0.000227671986199784,"SGMS1"
"ENSG00000147140",5.74063077975143,2.58897679891186,0.897845339000413,17.8543285852884,0.000132733885818148,0.0033171306742384,"NONO"
"ENSG00000100300",16.2921069142843,2.58873021599338,1.44896123774178,26.9289341410814,1.42054910058941e-06,9.81101313887596e-05,"TSPO"
"ENSG00000120334",18.4629692083143,2.58818794875999,1.31450484504764,16.7669189521432,0.000228617678443145,0.004922221918869,"CENPL"
"ENSG00000267787",17.5650236053962,2.58663980305752,1.1542938778045,31.2134000489415,1.66761694200668e-07,1.64229386992436e-05,NA
"ENSG00000139645",9.24263421982573,2.58582964152716,0.625979948964767,12.2648390113744,0.00217132107642793,0.0208431145928587,"ANKRD52"
"ENSG00000078900",4.44845617925974,2.5856521712145,0.686939998107395,11.8049854743464,0.00273262460686418,0.0240863497115531,"TP73"
"ENSG00000163918",1.26003570098193,2.58459404866427,0.927844532876342,13.3226328744748,0.0012794609312265,0.0149622838385543,"RFC4"
"ENSG00000164080",4.06613516662533,2.58304938012823,0.851000897740874,17.0597756572149,0.000197477119965998,0.00441872366330649,"RAD54L2"
"ENSG00000205899",5.09861196663639,2.58297822306661,0.88103829246363,16.038614670379,0.000329047863772421,0.00623471451143135,"BHLHA9"
"ENSG00000081377",10.8413387397082,2.58077417852583,0.777372257380188,10.2697557086798,0.00588777062692172,0.0389102386305513,"CDC14B"
"ENSG00000267002",3.08930679511704,2.58067815322569,0.794438140607526,12.1485875098729,0.00230127087353797,0.021571372218816,NA
"ENSG00000148606",7.16937046907525,2.58041159048376,0.651905421655932,14.5228974724093,0.000702090155037751,0.0102394698851626,"POLR3A"
"ENSG00000128923",16.7994439497692,2.57848618251969,1.07681005928141,44.8323242605957,1.83985874498226e-10,6.82630381801093e-08,"MINDY2"
"ENSG00000166979",1.68268832200266,2.57792279270952,0.689834646734482,12.40334543552,0.00202603880920327,0.0200021182933348,"EVA1C"
"ENSG00000286989",0.996924240002128,2.57749708055916,0.875848509505313,9.99228288709656,0.00676399597134603,0.0418104578562009,NA
"ENSG00000126581",1.64154666754881,2.57632031070454,0.730970729254574,9.56843691161231,0.00836065541691427,0.0476038174594755,"BECN1"
"ENSG00000146834",1.9023207507155,2.56947454060975,0.756819169808354,9.46773739752155,0.00879239004920326,0.0490464952806779,"MEPCE"
"ENSG00000087302",17.1869962795333,2.56758973823828,1.55503764106357,15.4992010429202,0.000430914647351058,0.0074564124553566,"RTRAF"
"ENSG00000132975",1.44435522521911,2.56625488328246,0.886531749262492,10.2781031861778,0.00586324782200067,0.0387872835045914,"GPR12"
"ENSG00000165124",4.0757080648831,2.56617474847861,0.79404875897936,19.259200653322,6.57533244201776e-05,0.00200196285839602,"SVEP1"
"ENSG00000265618",3.47450555650096,2.56520850050054,1.42286600806306,9.45354106471507,0.00885502191960386,0.0492240486778258,NA
"ENSG00000159110",3.79844977981999,2.56514790546781,0.909151074355435,9.50337047269534,0.00863712733049737,0.0485028966669324,"IFNAR2"
"ENSG00000100106",8.92729227614677,2.56498402913125,0.755873887450576,9.55662353850528,0.00841018532265429,0.0477593333134084,"TRIOBP"
"ENSG00000109323",2.43661065877944,2.56488496104398,0.921707524543012,10.5360839979999,0.00515369163381918,0.0359676274391737,"MANBA"
"ENSG00000099284",3.63235860735299,2.56442496966755,0.770033531722753,9.5407781003961,0.0084770815080847,0.0479926750816122,"MACROH2A2"
"ENSG00000175264",2.81185209516783,2.5640623612204,0.654424725075387,9.51931781027474,0.00856853158120142,0.0482876555445028,"CHST1"
"ENSG00000275692",2.05097174781989,2.56374889766191,0.570776800106462,11.236269179505,0.00363140886198939,0.0287378457262791,"MIR6724-4"
"ENSG00000119720",13.4678432296581,2.55943732917249,0.631184873513153,13.0431382860492,0.00147135851805421,0.0164384130231351,"NRDE2"
"ENSG00000112531",5.71803945201693,2.55898957640114,0.669542567039582,17.3299679342309,0.000172522315073346,0.00403580793941374,"QKI"
"ENSG00000198198",21.0627000270773,2.55362920213368,0.685603571335503,12.5773082655369,0.00185725788806193,0.0190062170276716,"SZT2"
"ENSG00000182326",1.35431732904131,2.55207260646961,0.957796897622523,11.0545517651977,0.00397680763778964,0.0305028793525461,"C1S"
"ENSG00000121904",5.31973258228076,2.54926560635957,0.707731602422531,10.0370558810106,0.00661425612494769,0.0413494679535327,"CSMD2"
"ENSG00000183979",2.14976310266923,2.54844715910082,0.830492567817936,10.8787059705793,0.00434229188876101,0.0322068455570866,"NPB"
"ENSG00000011275",3.37830865521664,2.54449538478317,0.911211882954077,11.0279856134518,0.00402998426811024,0.0307857371514469,"RNF216"
"ENSG00000163349",7.08139933529394,2.54343129597264,0.866741621053032,21.5705938162919,2.07016550217814e-05,0.000825685510543751,"HIPK1"
"ENSG00000154237",8.90051004756926,2.54317831280048,0.58451665367558,15.190412196962,0.000502856308088041,0.00822129771026147,"LRRK1"
"ENSG00000038358",1.95081058488646,2.54144640477746,0.811353097585699,11.2205113084131,0.00366013350958117,0.02886493821644,"EDC4"
"ENSG00000188039",3.01814406116847,2.54114450613531,0.725319628016185,12.0571316063132,0.00240894640562858,0.0222667039139041,"NWD1"
"ENSG00000064787",6.9299143288249,2.53958207255373,1.08289270185847,21.1211360992438,2.59181244152294e-05,0.000966116254487312,"BCAS1"
"ENSG00000160131",4.2549887113165,2.53879373264413,1.45100288632725,11.1712692326435,0.00375136833462731,0.0293235327832651,"VMA21"
"ENSG00000133687",5.04757496401025,2.5387041892664,0.911439977587703,12.5014883511458,0.0019290180738225,0.0194290115844471,"TMTC1"
"ENSG00000174996",6.96284135778345,2.53701842905107,0.774724933494331,18.7296947460004,8.56837493381226e-05,0.00242674192786542,"KLC2"
"ENSG00000101856",3.71476125024509,2.53591868390394,0.612371741504123,10.4587642717801,0.00535683407588706,0.0367127052976887,"PGRMC1"
"ENSG00000100146",5.08371119824502,2.5345683409656,0.769779590903564,12.914385229802,0.00156919486672817,0.0170537703704232,"SOX10"
"ENSG00000083844",1.53493560945148,2.5342154210457,0.927680521244375,15.0578284300933,0.000537321355511128,0.00861550241791411,"ZNF264"
