"genes","value","phenotype","symbol"
"ENSG00000104267",-1.03345061523721,"HER2","CA2"
"ENSG00000265241",-1.03362426029321,"LumB","RBM8A"
"ENSG00000120742",-1.03367706392119,"HER2","SERP1"
"ENSG00000006715",-1.03379572513118,"HER2","VPS41"
"ENSG00000143870",-1.03379942649554,"LumB","PDIA6"
"ENSG00000164187",-1.03430445695649,"LumB","LMBRD2"
"ENSG00000261360",-1.03434685779344,"LumB","OTULIN-DT"
"ENSG00000235033",-1.03491058717813,"HER2","DAAM2-AS1"
"ENSG00000250120",-1.03530176276275,"HER2","PCDHA10"
"ENSG00000120784",-1.03608229888151,"LumB","ZFP30"
"ENSG00000140395",-1.0361839460832,"LumB","SKIC8"
"ENSG00000009307",-1.03657167240515,"HER2","CSDE1"
"ENSG00000167637",-1.03682004662782,"LumB","ZNF283"
"ENSG00000283503",-1.03717141882233,"HER2","LINC01902"
"ENSG00000119720",-1.03748372586874,"HER2","NRDE2"
"ENSG00000188352",-1.03781655534468,"HER2","FOCAD"
"ENSG00000259029",-1.03788350394438,"HER2","DUX4L18"
"ENSG00000143013",-1.03884315982197,"HER2","LMO4"
"ENSG00000196517",-1.03891056786048,"HER2","SLC6A9"
"ENSG00000281691",-1.03908442314517,"HER2","RBM5-AS1"
"ENSG00000130943",-1.0394371633081,"LumB","PKDREJ"
"ENSG00000164070",-1.03954143894814,"HER2","HSPA4L"
"ENSG00000095139",-1.0397986064091,"HER2","ARCN1"
"ENSG00000248508",-1.03993465444386,"HER2","SRP14-DT"
"ENSG00000116580",-1.04015678189502,"LumB","GON4L"
"ENSG00000189114",-1.04098221131425,"LumB","BLOC1S3"
"ENSG00000100647",-1.0410007948005,"HER2","SUSD6"
"ENSG00000238197",-1.04117231782029,"LumB","PAXBP1-AS1"
"ENSG00000110321",-1.04132811077475,"HER2","EIF4G2"
"ENSG00000156171",-1.0415344949151,"LumB","DRAM2"
"ENSG00000267128",-1.04208053320597,"HER2","RNF157-AS1"
"ENSG00000106123",-1.04209582320731,"HER2","EPHB6"
"ENSG00000126107",-1.04225970851228,"HER2","HECTD3"
"ENSG00000136051",-1.04260214720654,"LumB","WASHC4"
"ENSG00000268041",-1.04284501629691,"HER2","ERFL"
"ENSG00000237505",-1.0429981899805,"HER2","PKN2-AS1"
"ENSG00000206579",-1.04327789026351,"LumB","XKR4"
"ENSG00000080561",-1.04356037098025,"HER2","MID2"
"ENSG00000262655",-1.04362984693802,"LumB","SPON1"
"ENSG00000275692",-1.04371916503987,"HER2","MIR6724-4"
"ENSG00000145730",-1.04411052477462,"HER2","PAM"
"ENSG00000188647",-1.04425120399195,"LumB","PTAR1"
"ENSG00000138101",-1.04425189432271,"HER2","DTNB"
"ENSG00000157654",-1.04432352417242,"HER2","PALM2AKAP2"
"ENSG00000150275",-1.04462355272243,"LumB","PCDH15"
"ENSG00000188738",-1.04468225936,"LumB","FSIP2"
"ENSG00000165699",-1.04496297121746,"HER2","TSC1"
"ENSG00000225830",-1.0456472586912,"LumB","ERCC6"
"ENSG00000135924",-1.04583699773669,"HER2","DNAJB2"
"ENSG00000181143",-1.04597429008975,"LumB","MUC16"
"ENSG00000284977",-1.04640976871461,"LumB","LOC105376244"
"ENSG00000183258",-1.04662141831328,"HER2","DDX41"
"ENSG00000160678",-1.04676768986995,"HER2","S100A1"
"ENSG00000092068",-1.04684667753038,"HER2","SLC7A8"
"ENSG00000132382",-1.04746926011668,"LumB","MYBBP1A"
"ENSG00000141699",-1.04834497861638,"HER2","RETREG3"
"ENSG00000108312",-1.04849151033206,"HER2","UBTF"
"ENSG00000005059",-1.04869107052942,"HER2","MCUB"
"ENSG00000116141",-1.04886034387553,"LumB","MARK1"
"ENSG00000260053",-1.04888678001223,"HER2","ABCB10P4"
"ENSG00000112473",-1.04916842287285,"HER2","SLC39A7"
"ENSG00000188613",-1.04947790449621,"HER2","NANOS1"
"ENSG00000146247",-1.05001325950237,"HER2","PHIP"
"ENSG00000133958",-1.05010241980326,"LumB","UNC79"
"ENSG00000161016",-1.05010964671057,"HER2","RPL8"
"ENSG00000146221",-1.05011229911528,"HER2","TCTE1"
"ENSG00000137968",-1.05033334315619,"LumB","SLC44A5"
"ENSG00000132639",-1.05060152851382,"LumB","SNAP25"
"ENSG00000170374",-1.05090951132872,"HER2","SP7"
"ENSG00000102934",-1.05131858138411,"HER2","PLLP"
"ENSG00000166342",-1.05237490582494,"HER2","NETO1"
"ENSG00000167874",-1.05350587820605,"HER2","TMEM88"
"ENSG00000166750",-1.05429283405343,"HER2","SLFN5"
"ENSG00000135821",-1.05461441829719,"HER2","GLUL"
"ENSG00000255154",-1.05471814623287,"LumB","HTD2"
"ENSG00000011405",-1.05496977011489,"LumB","PIK3C2A"
"ENSG00000151687",-1.05501737755659,"HER2","ANKAR"
"ENSG00000101966",-1.05539126271643,"HER2","XIAP"
"ENSG00000160224",-1.05587311849784,"LumB","AIRE"
"ENSG00000137492",-1.05609264259696,"HER2","THAP12"
"ENSG00000148773",-1.05635488679415,"HER2","MKI67"
"ENSG00000234512",-1.05711582980252,"HER2","TLR12P"
"ENSG00000078304",-1.05779518419807,"LumB","PPP2R5C"
"ENSG00000224940",-1.05794649705461,"HER2","PRRT4"
"ENSG00000138081",-1.05798344318034,"LumB","FBXO11"
"ENSG00000187918",-1.05821642327418,"HER2","OR51I2"
"ENSG00000170049",-1.05838344563058,"HER2","KCNAB3"
"ENSG00000291107",-1.05853974072155,"LumB","LOC374443"
"ENSG00000106244",-1.05866071834305,"HER2","PDAP1"
"ENSG00000196924",-1.05921880803121,"HER2","FLNA"
"ENSG00000176422",-1.0592666204097,"HER2","SPRYD4"
"ENSG00000099290",-1.05929497559468,"HER2","WASHC2A"
"ENSG00000081913",-1.05942124194909,"HER2","PHLPP1"
"ENSG00000118894",-1.05960689362937,"HER2","EEF2KMT"
"ENSG00000155511",-1.05976299287615,"LumB","GRIA1"
"ENSG00000062485",-1.05998322965262,"HER2","CS"
"ENSG00000132357",-1.06020054873338,"HER2","CARD6"
"ENSG00000167360",-1.0602925626113,"HER2","OR51Q1"
"ENSG00000134698",-1.06034941240773,"HER2","AGO4"
"ENSG00000173838",-1.0603523307494,"LumB","MARCHF10"
"ENSG00000053524",-1.06054774776959,"HER2","MCF2L2"
"ENSG00000159409",-1.06057867454127,"HER2","CELF3"
"ENSG00000174996",-1.06057987689189,"HER2","KLC2"
"ENSG00000102572",-1.06058171132566,"LumB","STK24"
"ENSG00000101019",-1.06062389201339,"HER2","UQCC1"
"ENSG00000177335",-1.06114906173173,"LumB","LINC02904"
"ENSG00000124134",-1.06116366837481,"HER2","KCNS1"
"ENSG00000174021",-1.06117010635705,"HER2","GNG5"
"ENSG00000229833",-1.06142851707033,"HER2","PET100"
"ENSG00000148841",-1.06153663663492,"HER2","ITPRIP"
"ENSG00000156467",-1.06154014088768,"HER2","UQCRB"
"ENSG00000108010",-1.06154478742981,"HER2","GLRX3"
"ENSG00000167136",-1.06177355962014,"HER2","ENDOG"
"ENSG00000134115",-1.06185051936582,"HER2","CNTN6"
"ENSG00000107518",-1.06294343042983,"LumB","ATRNL1"
"ENSG00000065054",-1.06339597140826,"HER2","NHERF2"
"ENSG00000169855",-1.06402707947304,"LumB","ROBO1"
"ENSG00000119285",-1.06475853709293,"HER2","HEATR1"
"ENSG00000102034",-1.06491043722616,"HER2","ELF4"
"ENSG00000114861",-1.06534822710336,"LumB","FOXP1"
"ENSG00000139645",-1.06547102496033,"HER2","ANKRD52"
"ENSG00000163939",-1.0654738338036,"HER2","PBRM1"
"ENSG00000115461",-1.06563200925962,"HER2","IGFBP5"
"ENSG00000273085",-1.0659005138964,"HER2","OR52E1"
"ENSG00000143257",-1.06618761139167,"LumB","NR1I3"
"ENSG00000104635",-1.06629904826905,"HER2","SLC39A14"
"ENSG00000100567",-1.06636985923277,"LumB","PSMA3"
"ENSG00000163597",-1.06644383207823,"HER2","SNHG16"
"ENSG00000265354",-1.06657909908234,"HER2","TIMM23"
"ENSG00000204623",-1.06671741313951,"HER2","POLR1HASP"
"ENSG00000102312",-1.06702640945662,"HER2","PORCN"
"ENSG00000169714",-1.06775179690024,"HER2","CNBP"
"ENSG00000081248",-1.06782964496956,"LumB","CACNA1S"
"ENSG00000087302",-1.06811115862056,"HER2","RTRAF"
"ENSG00000135913",-1.06836328145689,"HER2","USP37"
"ENSG00000178927",-1.06889286362259,"LumB","CYBC1"
"ENSG00000104413",-1.06893359775639,"HER2","ESRP1"
"ENSG00000067829",-1.06910838872206,"HER2","IDH3G"
"ENSG00000144285",-1.06944118778489,"LumB","SCN1A"
"ENSG00000165934",-1.06962680559235,"HER2","CPSF2"
"ENSG00000073921",-1.06973787648798,"LumB","PICALM"
"ENSG00000181045",-1.0700236058386,"LumB","SLC26A11"
"ENSG00000197603",-1.07013280625558,"LumB","CPLANE1"
"ENSG00000155980",-1.07021335216439,"HER2","KIF5A"
"ENSG00000175697",-1.07097316806313,"LumB","GPR156"
"ENSG00000087086",-1.07107771911901,"HER2","FTL"
"ENSG00000106804",-1.07175688742743,"HER2","C5"
"ENSG00000176208",-1.07212171104265,"HER2","ATAD5"
"ENSG00000128923",-1.07240461093168,"HER2","MINDY2"
"ENSG00000137154",-1.07369903219508,"HER2","RPS6"
"ENSG00000205495",-1.07371951358301,"HER2","OR52J3"
"ENSG00000224116",-1.07374883518419,"HER2","INHBA-AS1"
"ENSG00000258388",-1.0738570098011,"HER2","PPT2-EGFL8"
"ENSG00000169567",-1.07386680947001,"HER2","HINT1"
"ENSG00000114541",-1.07428441603675,"HER2","FRMD4B"
"ENSG00000181982",-1.07437163263913,"LumB","CCDC149"
"ENSG00000072415",-1.07441948194383,"HER2","PALS1"
"ENSG00000136960",-1.07470762299839,"HER2","ENPP2"
"ENSG00000270765",-1.07472356449591,"HER2","GAS2L2"
"ENSG00000183853",-1.07510070627475,"HER2","KIRREL1"
"ENSG00000164142",-1.07595166401432,"HER2","FHIP1A"
"ENSG00000230261",-1.07602856475533,"HER2","OR52J2P"
"ENSG00000107771",-1.07611565632833,"HER2","CCSER2"
"ENSG00000138964",-1.07625062522536,"HER2","PARVG"
"ENSG00000119537",-1.0768697613962,"HER2","KDSR"
"ENSG00000119522",-1.07720499832949,"LumB","DENND1A"
"ENSG00000178662",-1.07755575464403,"LumB","CSRNP3"
"ENSG00000180251",-1.07791355128299,"HER2","SLC9A4"
"ENSG00000080823",-1.07806986486904,"LumB","MOK"
"ENSG00000100095",-1.07833514634422,"LumB","SEZ6L"
"ENSG00000111877",-1.07873063607633,"HER2","MCM9"
"ENSG00000119574",-1.0789002608653,"HER2","ZBTB45"
"ENSG00000154917",-1.07895084363152,"HER2","RAB6B"
"ENSG00000089063",-1.0805264228991,"HER2","TMEM230"
"ENSG00000168374",-1.08058159155236,"LumB","ARF4"
"ENSG00000177105",-1.08170193612481,"HER2","RHOG"
"ENSG00000259234",-1.08172642131341,"HER2","ANKRD34C-AS1"
"ENSG00000160401",-1.08212082730365,"HER2","CFAP157"
"ENSG00000141258",-1.08307984522399,"HER2","SGSM2"
"ENSG00000139437",-1.08330389111319,"HER2","TCHP"
"ENSG00000147251",-1.08354123536795,"HER2","DOCK11"
"ENSG00000237605",-1.08370648758595,"HER2","DYRK3-AS1"
"ENSG00000169499",-1.08431095398353,"LumB","PLEKHA2"
"ENSG00000152076",-1.08435253880733,"HER2","CCDC74B"
"ENSG00000119723",-1.08444401567077,"HER2","COQ6"
"ENSG00000182827",-1.08450843210708,"HER2","ACBD3"
"ENSG00000166925",-1.08455331442951,"HER2","TSC22D4"
"ENSG00000184708",-1.08465242409271,"HER2","EIF4ENIF1"
"ENSG00000125731",-1.08476463436243,"HER2","SH2D3A"
"ENSG00000132199",-1.08504345562917,"HER2","ENOSF1"
"ENSG00000284526",-1.08506277080979,"HER2","LOC122455342"
"ENSG00000188282",-1.08513824623105,"HER2","RUFY4"
"ENSG00000114529",-1.0853007345411,"HER2","C3orf52"
"ENSG00000184209",-1.08539160477716,"HER2","SNRNP35"
"ENSG00000237737",-1.08546922357919,"HER2","DCTN1-AS1"
"ENSG00000121897",-1.08555726439472,"HER2","LIAS"
"ENSG00000137310",-1.08638254954748,"HER2","TCF19"
"ENSG00000108587",-1.08654445338041,"HER2","GOSR1"
"ENSG00000134986",-1.08678742176084,"HER2","NREP"
"ENSG00000267064",-1.0872004347977,"HER2","UXT-AS1"
"ENSG00000144749",-1.08723014038224,"HER2","LRIG1"
"ENSG00000156222",-1.08739811525144,"LumB","SLC28A1"
"ENSG00000137409",-1.08749137488475,"HER2","MTCH1"
"ENSG00000253877",-1.08763260645008,"LumB","LINC01608"
"ENSG00000119283",-1.08769606661261,"HER2","TRIM67"
"ENSG00000175467",-1.08777805131607,"LumB","SART1"
"ENSG00000204104",-1.0882258424998,"HER2","TRAF3IP1"
"ENSG00000067560",-1.08838008963825,"HER2","RHOA"
"ENSG00000157613",-1.08839906498049,"HER2","CREB3L1"
"ENSG00000184486",-1.0887308095462,"TN","POU3F2"
"ENSG00000196396",-1.08950837092928,"HER2","PTPN1"
"ENSG00000166986",-1.08953300309519,"HER2","MARS1"
"ENSG00000173947",-1.09121274010444,"HER2","PIFO"
"ENSG00000163959",-1.09135540321033,"HER2","SLC51A"
"ENSG00000116688",-1.09139864349543,"HER2","MFN2"
"ENSG00000148337",-1.09151590526292,"HER2","CIZ1"
"ENSG00000119771",-1.09155096803969,"LumB","KLHL29"
"ENSG00000092847",-1.09191843828812,"LumB","AGO1"
"ENSG00000169032",-1.09212969322001,"HER2","MAP2K1"
"ENSG00000290567",-1.09236040906765,"HER2","ATP8B5P"
"ENSG00000160299",-1.09248183831311,"HER2","PCNT"
"ENSG00000120656",-1.09264987292609,"HER2","TAF12"
"ENSG00000165695",-1.09268356064644,"HER2","AK8"
"ENSG00000173065",-1.09315785377301,"HER2","FAM222B"
"ENSG00000107829",-1.09318712592224,"HER2","FBXW4"
"ENSG00000154122",-1.09342028174865,"HER2","ANKH"
"ENSG00000138376",-1.09392834778869,"HER2","BARD1"
"ENSG00000171222",-1.09437344736599,"HER2","SCAND1"
"ENSG00000145920",-1.09490001627717,"LumB","CPLX2"
"ENSG00000182831",-1.09491563877096,"HER2","HAPSTR1"
"ENSG00000138600",-1.09506716488922,"HER2","SPPL2A"
"ENSG00000109944",-1.09517257085689,"HER2","JHY"
"ENSG00000196998",-1.09544996125854,"HER2","WDR45"
"ENSG00000025796",-1.09558636409466,"LumB","SEC63"
"ENSG00000171476",-1.09561276435385,"HER2","HOPX"
"ENSG00000163576",-1.09575003673889,"LumB","EFHB"
"ENSG00000134160",-1.09599682149006,"LumB","TRPM1"
"ENSG00000137818",-1.09624247935048,"HER2","RPLP1"
"ENSG00000156482",-1.0964830754577,"HER2","RPL30"
"ENSG00000135111",-1.09660356276023,"HER2","TBX3"
"ENSG00000134247",-1.09668976610031,"HER2","PTGFRN"
"ENSG00000112276",-1.09673822343769,"HER2","BVES"
"ENSG00000150873",-1.09708580761234,"LumB","C2orf50"
"ENSG00000197837",-1.097172452221,"HER2","H4C16"
"ENSG00000004897",-1.0972117610393,"HER2","CDC27"
"ENSG00000100784",-1.09756520945553,"LumB","RPS6KA5"
"ENSG00000162461",-1.09787522479491,"HER2","SLC25A34"
"ENSG00000163399",-1.09840350174572,"LumB","ATP1A1"
"ENSG00000130675",-1.0986739676434,"HER2","MNX1"
"ENSG00000160055",-1.09884507650165,"LumB","TMEM234"
"ENSG00000113163",-1.09915526621944,"LumB","CERT1"
"ENSG00000105135",-1.09934805598373,"LumB","ILVBL"
"ENSG00000164488",-1.09951915137911,"HER2","DACT2"
"ENSG00000155189",-1.09964058892877,"HER2","AGPAT5"
"ENSG00000270362",-1.10046845508764,"HER2","HMGN3-AS1"
"ENSG00000010671",-1.100524214153,"HER2","BTK"
"ENSG00000094975",-1.10100445652607,"LumB","SUCO"
"ENSG00000075340",-1.10137278480344,"LumB","ADD2"
"ENSG00000071889",-1.10140748413062,"HER2","FAM3A"
"ENSG00000147140",-1.10168891371251,"HER2","NONO"
"ENSG00000154114",-1.10209033856066,"LumB","TBCEL"
"ENSG00000061337",-1.10314947948784,"LumB","LZTS1"
"ENSG00000132522",-1.10324774072639,"HER2","GPS2"
"ENSG00000166170",-1.1032510475291,"HER2","BAG5"
"ENSG00000112137",-1.10326884138887,"HER2","PHACTR1"
"ENSG00000119711",-1.10344460819646,"HER2","ALDH6A1"
"ENSG00000100146",-1.10368119972759,"HER2","SOX10"
"ENSG00000071246",-1.10381605510427,"HER2","VASH1"
"ENSG00000075151",-1.10384784705947,"HER2","EIF4G3"
"ENSG00000184608",-1.10387488893555,"LumB","FAM167A-AS1"
"ENSG00000012048",-1.10412197399984,"HER2","BRCA1"
"ENSG00000142396",-1.10420967634616,"HER2","ERVK3-1"
"ENSG00000170381",-1.10519491175714,"LumB","SEMA3E"
"ENSG00000103932",-1.10521756904,"HER2","RPAP1"
"ENSG00000120055",-1.10553747551613,"HER2","C10orf95"
"ENSG00000198822",-1.10627609193213,"LumB","GRM3"
"ENSG00000188785",-1.10713505342457,"LumB","ZNF548"
"ENSG00000113161",-1.10713583467129,"LumB","HMGCR"
"ENSG00000166856",-1.10718063630957,"HER2","GPR182"
"ENSG00000239523",-1.10895397924179,"HER2","MYLK-AS1"
"ENSG00000170873",-1.10906554404257,"LumB","MTSS1"
"ENSG00000107897",-1.10909764094004,"HER2","ACBD5"
"ENSG00000176209",-1.10912325046442,"HER2","SMIM19"
"ENSG00000211456",-1.10927400626963,"LumB","SACM1L"
"ENSG00000174501",-1.10937978586976,"HER2","ANKRD36C"
"ENSG00000162076",-1.10978276277162,"LumB","FLYWCH2"
"ENSG00000126456",-1.11012008149671,"HER2","IRF3"
"ENSG00000102452",-1.11039967087156,"HER2","NALCN"
"ENSG00000163075",-1.11048272365666,"HER2","CFAP221"
"ENSG00000084731",-1.11075613350573,"HER2","KIF3C"
"ENSG00000130227",-1.11158719306559,"HER2","XPO7"
"ENSG00000135253",-1.11245741663423,"HER2","KCP"
"ENSG00000084623",-1.11254297716754,"HER2","EIF3I"
"ENSG00000136450",-1.11272412543763,"HER2","SRSF1"
"ENSG00000249550",-1.11279558997632,"HER2","LINC01234"
"ENSG00000172803",-1.11304589149054,"HER2","SNX32"
"ENSG00000240135",-1.11354364814477,"HER2","PSMD12P1"
"ENSG00000183747",-1.11374753706991,"HER2","ACSM2A"
"ENSG00000167103",-1.11389182184937,"HER2","PIP5KL1"
"ENSG00000113580",-1.11391436787584,"LumB","NR3C1"
"ENSG00000156711",-1.11415752147192,"HER2","MAPK13"
"ENSG00000185052",-1.11427448788232,"HER2","SLC24A3"
"ENSG00000116809",-1.11427956346274,"HER2","ZBTB17"
"ENSG00000137474",-1.11430665973976,"HER2","MYO7A"
"ENSG00000167778",-1.11491778329699,"HER2","SPRYD3"
"ENSG00000119314",-1.11494329232304,"LumB","PTBP3"
"ENSG00000140836",-1.11503266508566,"LumB","ZFHX3"
"ENSG00000011332",-1.11515492159614,"HER2","DPF1"
"ENSG00000153558",-1.11522944415756,"LumB","FBXL2"
"ENSG00000092200",-1.11530204973211,"HER2","RPGRIP1"
"ENSG00000203799",-1.11581959368992,"LumB","CCDC162P"
"ENSG00000137135",-1.11688195785864,"HER2","ARHGEF39"
"ENSG00000235560",-1.11784712923642,"HER2","ZNF747-DT"
"ENSG00000108511",-1.11790280834649,"HER2","HOXB6"
"ENSG00000103202",-1.11793185746519,"HER2","NME4"
"ENSG00000288558",-1.11812384884979,"HER2","DUS4L-BCAP29"
"ENSG00000169446",-1.11818723546954,"LumB","MMGT1"
"ENSG00000197576",-1.11939133801507,"HER2","HOXA4"
"ENSG00000171992",-1.11946102541752,"HER2","SYNPO"
"ENSG00000259224",-1.12001465862887,"LumB","SLC35G6"
"ENSG00000137413",-1.12003204107507,"HER2","TAF8"
"ENSG00000141026",-1.12038306264509,"HER2","MED9"
"ENSG00000135090",-1.12045288169887,"HER2","TAOK3"
"ENSG00000176463",-1.1207729760219,"HER2","SLCO3A1"
"ENSG00000247828",-1.12111088515921,"LumB","TMEM161B-DT"
"ENSG00000204314",-1.12130284880705,"HER2","PRRT1"
"ENSG00000227507",-1.12132561959795,"HER2","LTB"
"ENSG00000185909",-1.12139363856754,"HER2","KLHDC8B"
"ENSG00000246859",-1.12238669857725,"HER2","STARD4-AS1"
"ENSG00000150361",-1.12238862369789,"LumB","KLHL1"
"ENSG00000173230",-1.12241570871561,"HER2","GOLGB1"
"ENSG00000068878",-1.12245630270736,"LumB","PSME4"
"ENSG00000283813",-1.12264847992149,"HER2","MIR4485"
"ENSG00000172046",-1.1228132145703,"HER2","USP19"
"ENSG00000164855",-1.12304426308124,"HER2","TMEM184A"
"ENSG00000128829",-1.12312288918048,"HER2","EIF2AK4"
"ENSG00000168214",-1.12319831964734,"HER2","RBPJ"
"ENSG00000165837",-1.12342472743118,"HER2","ERICH6B"
"ENSG00000198964",-1.12369173707786,"HER2","SGMS1"
"ENSG00000154065",-1.12370602823577,"HER2","ANKRD29"
"ENSG00000285043",-1.12393557592902,"LumB","LOC112694756"
"ENSG00000161249",-1.1242750111523,"HER2","DMKN"
"ENSG00000278311",-1.1242804938825,"HER2","GGNBP2"
"ENSG00000129128",-1.12492480499649,"LumB","SPCS3"
"ENSG00000156508",-1.12517082479454,"HER2","EEF1A1"
"ENSG00000106603",-1.125176885686,"LumB","COA1"
"ENSG00000182054",-1.12536022538746,"LumB","IDH2"
"ENSG00000145703",-1.12575895392857,"HER2","IQGAP2"
"ENSG00000170421",-1.12578777663951,"HER2","KRT8"
"ENSG00000102554",-1.12625057805913,"LumB","KLF5"
"ENSG00000129292",-1.12657281766786,"HER2","PHF20L1"
"ENSG00000107185",-1.12660405620617,"HER2","RGP1"
"ENSG00000172575",-1.12667943988675,"LumB","RASGRP1"
"ENSG00000133858",-1.12688274684838,"LumB","ZFC3H1"
"ENSG00000063046",-1.12691683329338,"HER2","EIF4B"
"ENSG00000145332",-1.12697227462206,"HER2","KLHL8"
"ENSG00000248323",-1.1270574074065,"LumB","LUCAT1"
"ENSG00000182149",-1.12776706435592,"HER2","IST1"
"ENSG00000143126",-1.12779396771009,"HER2","CELSR2"
"ENSG00000196628",-1.12791569407424,"HER2","TCF4"
"ENSG00000198646",-1.12792675215806,"LumB","NCOA6"
"ENSG00000104903",-1.12796855494054,"HER2","LYL1"
"ENSG00000174521",-1.12855674154427,"HER2","TTC9B"
"ENSG00000249695",-1.12896672732994,"HER2","LOC574538"
"ENSG00000136044",-1.12920439774769,"HER2","APPL2"
"ENSG00000105223",-1.12921494833781,"LumB","PLD3"
"ENSG00000070961",-1.1293721730001,"LumB","ATP2B1"
"ENSG00000278771",-1.13064227463822,"HER2","RN7SL3"
"ENSG00000160679",-1.13082318593342,"HER2","CHTOP"
"ENSG00000266094",-1.13116911587731,"HER2","RASSF5"
"ENSG00000235865",-1.13170368145233,"HER2","GSN-AS1"
"ENSG00000288062",-1.13175986067806,"HER2","LOC101929748"
"ENSG00000163933",-1.13229249358876,"HER2","RFT1"
"ENSG00000148429",-1.13271102410983,"LumB","USP6NL"
"ENSG00000035403",-1.13329614959967,"LumB","VCL"
"ENSG00000260083",-1.1341057390923,"HER2","MIR762HG"
"ENSG00000107341",-1.13412739350613,"HER2","UBE2R2"
"ENSG00000112851",-1.1342466964691,"HER2","ERBIN"
"ENSG00000147403",-1.13440686746636,"HER2","RPL10"
"ENSG00000179889",-1.13453210163446,"HER2","PDXDC1"
"ENSG00000167323",-1.13459138242615,"HER2","STIM1"
"ENSG00000123154",-1.13514863079474,"HER2","WDR83"
"ENSG00000213906",-1.13558614277456,"HER2","LTB4R2"
"ENSG00000136732",-1.13597109646957,"HER2","GYPC"
"ENSG00000224743",-1.13626196076241,"HER2","TEX26-AS1"
"ENSG00000205268",-1.13629203019215,"LumB","PDE7A"
"ENSG00000176393",-1.13677901473431,"HER2","RNPEP"
"ENSG00000167202",-1.13702984861911,"HER2","TBC1D2B"
"ENSG00000181222",-1.13704077141715,"LumB","POLR2A"
"ENSG00000075234",-1.13724543508261,"HER2","TTC38"
"ENSG00000130517",-1.13727908580915,"HER2","PGPEP1"
"ENSG00000197226",-1.137742928143,"HER2","TBC1D9B"
"ENSG00000109689",-1.13774874029449,"HER2","STIM2"
"ENSG00000005100",-1.13803355004061,"HER2","DHX33"
"ENSG00000247950",-1.13806633467707,"LumB","SEC24B-AS1"
"ENSG00000135503",-1.1386742003017,"HER2","ACVR1B"
"ENSG00000092203",-1.138878363587,"HER2","TOX4"
"ENSG00000144655",-1.13894902003886,"HER2","CSRNP1"
"ENSG00000064787",-1.13925699166927,"LumB","BCAS1"
"ENSG00000067177",-1.13936524284416,"HER2","PHKA1"
"ENSG00000143756",-1.13937127127996,"HER2","FBXO28"
"ENSG00000165443",-1.13971869794779,"HER2","PHYHIPL"
"ENSG00000039123",-1.1397642472496,"HER2","MTREX"
"ENSG00000108175",-1.14033365902304,"HER2","ZMIZ1"
"ENSG00000162746",-1.14049183166427,"HER2","FCRLB"
"ENSG00000164051",-1.1405695729139,"HER2","CCDC51"
"ENSG00000007171",-1.14059610656693,"HER2","NOS2"
"ENSG00000111790",-1.14122142469363,"TN","FGFR1OP2"
"ENSG00000186591",-1.14124448522867,"HER2","UBE2H"
"ENSG00000088726",-1.14128961607994,"HER2","TMEM40"
"ENSG00000204217",-1.14129735176973,"LumB","BMPR2"
"ENSG00000124126",-1.141300413438,"HER2","PREX1"
"ENSG00000196092",-1.14149152127827,"HER2","PAX5"
"ENSG00000070731",-1.14159293840563,"HER2","ST6GALNAC2"
"ENSG00000228474",-1.14160281768943,"HER2","OST4"
"ENSG00000177410",-1.14187777623558,"HER2","ZFAS1"
